brand,fuel_type,engine_size,horsepower,price,city_mpg,highway_mpg,num_doors,body_style,drive_wheels,curb_weight
Mercedes-Benz,gas,2.7,188,46443,18,25,2,wagon,4wd,1828
Mazda,diesel,2.2,85,10287,34,40,4,wagon,fwd,1946
Volkswagen,diesel,1.5,249,15289,28,34,2,hardtop,rwd,3141
Subaru,gas,1.6,87,11434,26,32,2,wagon,fwd,3303
Volvo,gas,1.5,163,30249,31,36,4,hardtop,fwd,2542
Saab,gas,3.0,99,33737,22,31,2,hatchback,4wd,2759
Subaru,gas,2.9,151,15686,26,36,2,hatchback,rwd,3678
Subaru,diesel,3.1,155,40147,16,22,4,hatchback,fwd,3547
Peugeot,gas,2.2,153,34308,33,41,2,sedan,rwd,1988
Subaru,gas,3.2,89,40106,27,32,2,hardtop,4wd,2860
Ford,diesel,2.9,158,17562,31,34,4,hatchback,rwd,1861
Ford,gas,3.3,198,5527,21,27,4,wagon,rwd,2877
BMW,gas,2.4,192,6084,31,40,2,sedan,fwd,2817
Hyundai,gas,1.5,75,9906,15,20,4,hatchback,4wd,2760
Saab,diesel,1.8,73,15896,27,34,4,hatchback,fwd,2483
Peugeot,diesel,2.4,195,37714,33,41,4,wagon,fwd,3741
Nissan,diesel,3.5,78,44008,35,42,4,sedan,fwd,1712
Hyundai,gas,2.2,98,22611,22,27,2,sedan,rwd,1510
Toyota,gas,1.5,89,28992,17,21,2,wagon,fwd,1547
Renault,gas,3.4,228,48282,19,27,2,hatchback,4wd,3750
Mazda,diesel,2.7,203,43408,21,26,2,wagon,rwd,3642
Ford,diesel,1.6,200,38669,31,38,2,sedan,fwd,2569
Mitsubishi,diesel,1.6,73,40521,25,34,4,hatchback,4wd,3902
Saab,diesel,3.1,87,46175,17,23,4,wagon,fwd,2691
Toyota,diesel,2.6,104,18097,22,32,2,hatchback,rwd,2700
Plymouth,diesel,3.3,205,25178,16,20,4,wagon,fwd,1556
Honda,diesel,2.5,162,48908,16,25,2,sedan,4wd,2544
Audi,gas,3.4,199,16502,18,25,4,wagon,fwd,2500
BMW,gas,2.5,109,15060,28,36,2,hardtop,rwd,2594
Mazda,diesel,2.8,217,44546,28,33,4,wagon,4wd,1817
Volvo,gas,2.7,149,12375,16,20,2,wagon,fwd,1700
Saab,gas,2.5,151,31460,26,31,2,sedan,rwd,3040
Nissan,gas,3.2,146,47438,35,41,2,wagon,4wd,2582
Nissan,gas,2.2,236,24955,23,31,2,wagon,rwd,2938
Toyota,diesel,2.6,130,36168,15,22,4,wagon,fwd,2086
Ford,diesel,2.5,110,14776,24,27,2,sedan,rwd,2441
Volvo,gas,1.7,177,16766,19,22,2,hardtop,rwd,1958
Toyota,gas,3.4,86,49614,19,26,4,wagon,fwd,2109
Porsche,gas,2.1,131,43004,34,43,2,wagon,fwd,1770
Saab,diesel,2.7,74,41124,16,21,4,wagon,fwd,3596
Toyota,diesel,3.1,86,45452,32,36,4,hatchback,rwd,2635
Subaru,diesel,1.6,107,6016,24,27,4,hatchback,rwd,3197
Volkswagen,gas,3.1,154,49831,23,26,4,hardtop,rwd,3757
Plymouth,gas,2.1,110,46789,21,25,4,hatchback,fwd,2493
Porsche,diesel,2.1,222,28281,30,36,4,hatchback,fwd,1627
Honda,gas,1.7,92,16233,21,24,2,hatchback,rwd,3442
Audi,diesel,3.4,108,7026,28,38,2,wagon,4wd,2534
Toyota,diesel,2.9,197,6398,17,26,4,hatchback,rwd,3181
Mercedes-Benz,diesel,1.9,214,46974,20,26,4,hardtop,fwd,2596
Mercedes-Benz,gas,1.7,157,6449,17,21,4,hatchback,fwd,1774
Dodge,diesel,2.6,160,47511,28,33,4,hardtop,rwd,3086
Dodge,gas,1.7,243,18507,20,26,2,hardtop,4wd,1687
Peugeot,gas,3.3,199,16639,23,32,4,sedan,rwd,3661
Peugeot,diesel,2.3,246,26365,17,20,2,wagon,4wd,3369
BMW,diesel,1.6,213,43157,32,41,2,hardtop,4wd,1821
Chevrolet,gas,2.4,119,30935,22,28,2,hardtop,rwd,2453
Toyota,diesel,2.3,177,36141,24,33,2,wagon,4wd,1708
Toyota,gas,2.0,114,30083,29,32,4,hardtop,rwd,2513
Volkswagen,diesel,2.2,190,15659,30,37,4,sedan,4wd,1820
Subaru,diesel,2.6,174,9237,17,22,4,hatchback,rwd,3830
Mazda,diesel,3.3,126,40038,25,34,4,hardtop,4wd,2446
Porsche,diesel,1.8,222,19678,34,41,4,hardtop,fwd,3194
Saab,gas,3.1,110,37242,17,21,2,sedan,4wd,3235
Audi,diesel,3.2,219,33177,33,43,4,wagon,fwd,3402
Dodge,gas,3.4,158,20997,28,31,4,wagon,rwd,3641
Saab,gas,2.3,207,6944,32,41,4,wagon,rwd,3900
Volkswagen,diesel,1.7,148,39060,19,28,4,wagon,rwd,2010
Volkswagen,diesel,2.1,89,39121,18,24,4,hatchback,rwd,3166
Hyundai,gas,3.3,144,26036,31,36,4,hardtop,fwd,2220
Honda,gas,2.8,126,45178,28,37,4,wagon,fwd,3733
Renault,diesel,2.7,103,23429,35,43,2,hatchback,4wd,2791
Nissan,diesel,2.1,121,21184,28,35,4,hatchback,fwd,3672
Honda,gas,3.3,181,46227,20,28,2,sedan,4wd,1607
Nissan,diesel,2.8,127,14510,15,23,2,sedan,fwd,2141
Volkswagen,diesel,2.3,128,37947,25,30,4,hatchback,fwd,2978
BMW,gas,1.5,87,12028,33,37,2,sedan,4wd,3969
Volkswagen,gas,2.4,133,13095,31,41,2,hatchback,rwd,3947
Mazda,gas,2.3,166,14584,35,39,2,sedan,4wd,2145
Mitsubishi,gas,1.5,226,46171,26,29,4,hatchback,4wd,3601
Chevrolet,diesel,1.6,105,24545,25,31,2,hardtop,fwd,3053
Plymouth,gas,3.2,119,47396,31,34,4,sedan,fwd,2600
Volvo,diesel,2.8,112,10127,34,40,4,wagon,fwd,1571
Nissan,gas,2.8,235,12751,32,36,2,sedan,4wd,1930
Renault,diesel,2.6,107,46374,24,33,4,sedan,rwd,3955
Hyundai,diesel,3.2,150,38630,29,38,4,wagon,fwd,1997
Dodge,gas,3.5,172,48232,18,23,4,wagon,rwd,3803
Volvo,gas,1.9,79,33101,30,34,2,hatchback,rwd,3300
Peugeot,diesel,3.1,80,49898,26,31,4,wagon,4wd,2744
Renault,gas,3.2,179,45915,32,38,4,hatchback,4wd,3546
Hyundai,diesel,3.1,80,12508,24,27,2,wagon,4wd,3186
Renault,diesel,3.1,96,16779,17,23,2,hatchback,rwd,1795
Subaru,gas,2.7,131,45867,16,21,4,hardtop,fwd,1867
Toyota,gas,2.0,205,33537,29,38,2,hatchback,fwd,2372
Porsche,diesel,2.1,93,37458,31,38,4,wagon,4wd,2436
Plymouth,diesel,1.8,152,49427,27,31,4,wagon,rwd,2305
Volkswagen,diesel,2.2,243,13486,32,42,2,sedan,rwd,3800
Honda,diesel,3.1,208,37406,17,27,2,wagon,rwd,3453
Mercedes-Benz,gas,3.3,149,34208,32,42,2,hatchback,fwd,3326
Audi,diesel,1.5,114,36766,18,24,4,hatchback,rwd,2099
Plymouth,diesel,3.1,160,19584,34,37,4,wagon,rwd,3948
Ford,gas,3.1,155,5509,16,20,2,wagon,fwd,3836
Peugeot,gas,1.4,146,39932,18,22,2,hardtop,rwd,1974
Volkswagen,gas,2.9,116,48491,19,25,4,wagon,fwd,2263
Audi,diesel,2.5,81,47646,31,35,4,hardtop,4wd,3298
Volkswagen,gas,2.2,232,40705,21,26,2,wagon,rwd,3243
Honda,diesel,2.3,76,42148,17,27,2,hardtop,fwd,3321
Ford,diesel,2.5,213,23298,29,38,4,hardtop,rwd,2952
Saab,gas,1.6,237,8686,19,22,2,hardtop,rwd,2783
Nissan,diesel,1.5,181,35246,19,22,2,hatchback,fwd,2997
Plymouth,diesel,1.7,119,14133,34,40,2,hatchback,4wd,3690
Mercedes-Benz,diesel,2.9,93,29166,31,36,2,hardtop,rwd,3956
Mazda,diesel,2.2,120,18898,28,33,4,sedan,fwd,3939
Porsche,diesel,1.9,110,29001,15,20,4,wagon,rwd,3032
Mazda,diesel,3.4,218,17929,19,29,4,wagon,rwd,3223
Audi,gas,2.3,164,47744,30,40,4,hatchback,4wd,2057
Mercedes-Benz,diesel,1.5,203,20116,20,29,2,wagon,4wd,1995
Honda,gas,2.4,141,23620,30,39,2,hatchback,rwd,3634
Chevrolet,diesel,1.8,100,34805,24,32,2,hardtop,4wd,3090
Plymouth,gas,2.9,161,25068,26,34,2,wagon,4wd,3370
Audi,gas,2.7,167,23248,16,21,2,hardtop,fwd,2933
Porsche,diesel,1.7,218,26993,22,32,4,wagon,fwd,2005
Peugeot,diesel,3.5,150,48781,31,39,2,hatchback,4wd,2905
Subaru,diesel,3.0,250,21924,28,36,2,hatchback,4wd,1627
Saab,diesel,2.6,130,46428,23,31,2,sedan,rwd,2602
Dodge,diesel,2.6,224,25351,18,24,2,hardtop,4wd,3906
Porsche,gas,3.4,149,29637,20,24,4,hardtop,rwd,2147
Chevrolet,gas,3.0,91,30059,20,26,2,sedan,4wd,2316
Nissan,gas,2.0,106,20040,26,33,4,hardtop,rwd,2537
Volkswagen,gas,2.4,249,44986,34,40,4,wagon,4wd,1587
Audi,gas,2.0,225,49616,30,40,4,wagon,fwd,1871
Mazda,diesel,2.2,73,16892,33,42,4,hatchback,fwd,2083
Honda,diesel,3.4,133,10070,22,28,4,hardtop,fwd,3508
Nissan,gas,2.5,71,21282,23,28,4,wagon,rwd,3490
Chevrolet,diesel,2.5,195,28555,16,26,2,sedan,rwd,1584
Mercedes-Benz,gas,1.4,181,10017,32,37,4,hardtop,rwd,2584
Dodge,gas,3.2,121,17074,33,38,2,sedan,fwd,1554
BMW,diesel,2.9,219,7458,29,35,4,sedan,fwd,3633
Subaru,diesel,1.9,234,43325,26,32,4,hardtop,rwd,3771
BMW,gas,2.8,177,38246,19,26,2,hatchback,4wd,2279
Hyundai,gas,2.7,149,14089,24,29,4,wagon,fwd,3391
Mercedes-Benz,gas,2.2,181,31031,28,37,2,wagon,fwd,2276
Volkswagen,diesel,2.4,165,18164,26,33,4,sedan,fwd,1979
Mitsubishi,gas,3.0,94,47061,27,33,2,hatchback,fwd,2304
Volkswagen,gas,1.5,239,25435,31,34,2,wagon,rwd,2700
Volvo,gas,2.0,90,44755,29,36,4,hardtop,4wd,2110
Plymouth,gas,1.7,231,17530,32,40,2,wagon,fwd,3104
Toyota,gas,2.6,137,43850,24,33,2,hatchback,rwd,3633
Saab,gas,1.9,71,46076,27,34,4,sedan,fwd,3583
Subaru,gas,1.5,140,36598,15,18,4,hardtop,rwd,2145
Mitsubishi,diesel,2.5,91,38583,22,26,4,wagon,4wd,3685
Saab,diesel,3.3,232,10200,23,28,4,hardtop,4wd,3689
Mazda,diesel,1.4,94,36341,25,30,4,wagon,rwd,3547
Plymouth,diesel,2.5,91,20811,22,26,2,wagon,rwd,1901
Mitsubishi,gas,2.4,81,27770,27,36,2,sedan,rwd,3650
BMW,gas,3.3,127,7529,27,33,2,hatchback,fwd,3164
Volvo,gas,3.2,206,28238,20,24,2,hatchback,rwd,2724
Mazda,gas,3.1,176,22140,26,31,4,hatchback,fwd,3805
Chevrolet,diesel,2.2,144,32239,20,28,4,hatchback,fwd,1514
Subaru,gas,1.4,247,18334,27,32,2,hardtop,rwd,3250
Nissan,diesel,2.5,193,26682,34,41,4,sedan,4wd,3054
Mazda,diesel,2.6,80,22598,18,22,4,wagon,fwd,2847
Chevrolet,diesel,2.2,176,30353,35,40,2,sedan,fwd,2544
Hyundai,diesel,3.2,83,31741,25,35,4,wagon,fwd,3400
Volkswagen,diesel,2.7,210,30061,28,37,2,hatchback,4wd,2747
Ford,gas,2.1,183,18181,32,40,4,wagon,4wd,2351
Subaru,gas,1.8,205,15089,15,25,2,hatchback,rwd,2569
Mercedes-Benz,diesel,1.5,83,46030,20,24,4,wagon,fwd,3785
Mercedes-Benz,diesel,1.8,117,5255,26,32,4,hardtop,rwd,3400
Plymouth,gas,1.9,136,15271,25,34,2,hardtop,4wd,3377
Mazda,gas,3.0,247,23498,20,26,2,hardtop,fwd,2994
Chevrolet,diesel,3.5,83,7949,31,35,2,hatchback,rwd,2470
Hyundai,diesel,1.5,212,26854,25,34,2,hatchback,4wd,2688
Subaru,gas,2.9,220,24708,25,29,4,sedan,rwd,2063
Plymouth,gas,1.7,167,11272,18,24,2,wagon,fwd,3071
Volvo,diesel,2.3,77,10346,22,30,2,sedan,rwd,3073
Volvo,gas,3.0,202,30226,24,34,2,sedan,fwd,2270
Renault,diesel,2.0,110,23250,18,28,4,wagon,fwd,3865
Chevrolet,diesel,2.9,109,14126,31,35,2,hardtop,rwd,2431
Dodge,gas,2.1,233,14306,18,21,2,sedan,rwd,3983
Volvo,diesel,2.1,185,39053,34,37,2,wagon,4wd,3053
Volkswagen,diesel,3.4,112,39294,28,33,4,hardtop,fwd,3511
Dodge,gas,1.4,147,37503,23,28,2,hardtop,4wd,1918
Dodge,diesel,2.4,244,25673,16,21,4,wagon,4wd,2361
Peugeot,diesel,2.6,70,25654,19,24,2,hardtop,fwd,2026
Ford,gas,3.4,242,16648,31,37,2,wagon,rwd,2454
Ford,gas,2.6,99,25816,15,19,4,hardtop,4wd,3001
Chevrolet,gas,2.6,161,16612,24,31,4,sedan,rwd,2799
Volvo,gas,2.8,173,35376,21,24,2,hardtop,rwd,3824
Volvo,diesel,2.0,139,20025,35,45,2,hatchback,4wd,1941
Volkswagen,gas,1.7,182,30516,34,40,4,wagon,rwd,2664
Peugeot,gas,3.2,92,18144,34,40,2,hardtop,4wd,1569
Toyota,gas,1.5,138,20323,32,39,4,hatchback,fwd,2714
Peugeot,diesel,3.1,110,26732,17,24,2,sedan,fwd,1914
Plymouth,gas,1.6,147,16439,21,27,2,hatchback,fwd,3420
Ford,diesel,3.1,79,14153,34,43,2,hardtop,4wd,3271
Mercedes-Benz,gas,2.0,141,22148,17,25,4,hardtop,rwd,2361
Hyundai,gas,3.1,93,48776,17,23,4,hardtop,rwd,3710
Renault,gas,2.0,165,12724,19,28,2,sedan,fwd,2103
Honda,diesel,1.4,148,17470,32,37,2,hardtop,rwd,1993
Chevrolet,gas,2.1,134,40951,19,27,2,hatchback,fwd,1761
Nissan,gas,2.6,235,46418,33,43,2,sedan,4wd,3639
Mercedes-Benz,diesel,2.3,177,38826,20,29,4,sedan,rwd,2893
Toyota,diesel,2.4,237,18280,17,21,2,hatchback,rwd,3027
Plymouth,diesel,2.6,246,12973,20,29,4,hardtop,fwd,2542
Mazda,gas,3.3,87,44120,34,37,4,hatchback,fwd,2538
Audi,gas,2.0,175,7752,29,37,4,hardtop,rwd,3944
Ford,gas,1.8,72,12773,18,27,4,sedan,fwd,2656
Ford,gas,2.1,222,12760,29,38,2,hardtop,4wd,3946
BMW,diesel,1.7,181,42386,15,18,4,sedan,rwd,1772
Dodge,diesel,1.8,182,47886,17,24,4,hatchback,rwd,1806
Porsche,gas,2.3,137,47138,17,23,2,hardtop,rwd,2944
Mercedes-Benz,diesel,2.4,124,7270,15,23,2,sedan,fwd,3091
Honda,diesel,3.2,96,6801,33,42,4,hatchback,rwd,3089
Saab,gas,3.2,85,44915,35,41,4,hatchback,4wd,3570
Peugeot,gas,2.2,135,10257,19,25,2,hardtop,fwd,1902
Hyundai,gas,1.4,196,11747,28,36,2,sedan,4wd,3554
Hyundai,gas,2.9,226,39694,22,27,4,hatchback,fwd,2585
Plymouth,gas,2.7,77,32073,25,35,4,sedan,4wd,3893
Mitsubishi,gas,1.8,98,28142,21,27,4,sedan,4wd,2194
Mercedes-Benz,gas,1.7,178,33521,26,33,4,hardtop,rwd,2703
Volkswagen,diesel,2.8,155,46933,22,26,4,hatchback,fwd,1793
Volvo,diesel,2.5,112,35810,24,31,4,wagon,4wd,3944
Chevrolet,gas,3.4,186,9920,21,30,4,hatchback,fwd,1857
Chevrolet,diesel,1.6,182,45628,16,26,4,hardtop,fwd,3404
Peugeot,diesel,3.5,174,46630,32,40,4,hardtop,4wd,3880
Mazda,diesel,3.3,71,18221,25,35,4,hatchback,rwd,3070
Chevrolet,gas,3.1,158,6837,21,28,4,wagon,4wd,3706
Mercedes-Benz,gas,2.6,115,29906,29,35,2,hardtop,4wd,3208
Hyundai,gas,1.5,230,26916,30,36,2,wagon,rwd,2237
Plymouth,gas,1.7,98,43471,24,29,2,hatchback,4wd,2350
Mercedes-Benz,gas,2.0,127,16366,28,37,2,hatchback,4wd,2258
Toyota,diesel,2.8,237,38365,26,35,4,hatchback,rwd,3100
BMW,diesel,1.9,221,14276,35,39,4,sedan,rwd,2557
Honda,gas,1.8,87,8557,21,31,2,sedan,fwd,3980
Chevrolet,diesel,3.5,76,21429,32,35,2,sedan,rwd,3059
Ford,diesel,2.8,154,20041,20,24,4,wagon,4wd,3021
Saab,gas,2.8,83,41122,15,18,2,sedan,4wd,2520
Hyundai,diesel,2.2,239,10753,26,32,4,hardtop,fwd,1766
Saab,diesel,2.9,238,21071,25,32,4,hatchback,fwd,2516
Peugeot,diesel,1.7,198,43287,16,19,4,hatchback,4wd,3300
Mercedes-Benz,diesel,3.0,173,36722,30,35,4,hardtop,rwd,3318
Mitsubishi,diesel,2.4,209,13726,35,45,2,hardtop,fwd,2705
Porsche,gas,2.8,147,8536,28,34,2,sedan,fwd,1806
Volkswagen,gas,2.1,108,10650,25,32,4,hardtop,fwd,3353
Plymouth,diesel,3.0,234,13704,17,27,2,sedan,fwd,2529
Ford,diesel,2.4,107,30032,33,41,4,wagon,rwd,3395
BMW,gas,2.3,90,28868,25,34,2,hatchback,fwd,3809
BMW,gas,2.8,112,25192,29,37,4,wagon,rwd,2405
Mercedes-Benz,diesel,1.4,224,19065,16,20,2,sedan,4wd,3596
Toyota,gas,2.3,149,47629,30,39,4,hardtop,rwd,2315
Volkswagen,diesel,1.8,131,29578,19,22,2,wagon,4wd,2230
Hyundai,diesel,2.7,140,30307,29,35,4,hardtop,rwd,2842
Peugeot,diesel,1.8,171,47546,20,28,4,wagon,4wd,2840
Porsche,gas,2.6,154,48032,21,25,4,sedan,4wd,2780
Volkswagen,gas,2.9,90,47180,18,22,2,sedan,fwd,2046
Mitsubishi,gas,3.2,93,38863,33,36,2,wagon,fwd,1823
BMW,diesel,2.6,74,38234,26,31,4,hatchback,rwd,1770
Peugeot,diesel,2.8,246,22588,30,38,2,hatchback,rwd,2855
Toyota,diesel,2.7,166,15832,25,32,4,sedan,fwd,3365
Mercedes-Benz,diesel,2.1,209,23039,35,38,2,sedan,4wd,1731
Saab,gas,1.5,203,31254,28,38,4,wagon,4wd,1929
Mitsubishi,diesel,3.5,115,35938,23,30,2,hardtop,fwd,1591
Porsche,diesel,2.9,218,32712,33,37,4,sedan,4wd,2626
Volvo,diesel,2.0,221,19142,25,30,2,hatchback,4wd,2371
Volvo,diesel,3.4,134,41153,33,39,2,hardtop,4wd,2866
Honda,gas,2.8,116,46750,22,26,4,hatchback,fwd,1798
Volkswagen,gas,1.6,74,6775,17,20,2,hatchback,rwd,2581
Honda,diesel,3.1,90,28223,25,33,2,sedan,rwd,3747
Hyundai,gas,1.4,178,21953,22,32,4,hatchback,rwd,2344
Honda,diesel,2.9,208,24775,25,34,4,hardtop,4wd,3376
Plymouth,gas,2.2,230,26515,19,24,2,hatchback,fwd,1702
Volkswagen,diesel,2.0,204,18121,32,39,2,hatchback,rwd,3453
Renault,diesel,2.8,229,18247,34,43,4,hatchback,4wd,2416
Mercedes-Benz,diesel,1.6,161,23876,33,38,2,wagon,rwd,3874
Mitsubishi,gas,1.9,190,19931,27,36,2,hatchback,4wd,3478
Mazda,diesel,2.0,163,22722,26,30,4,hardtop,fwd,1886
Peugeot,gas,2.0,90,41055,25,30,2,hardtop,4wd,2083
Mitsubishi,gas,2.3,110,35159,33,38,2,hardtop,fwd,3596
Volvo,gas,2.9,151,30890,32,42,2,sedan,fwd,2130
Plymouth,diesel,2.4,75,14519,26,32,2,sedan,fwd,1600
Volkswagen,diesel,2.9,182,32777,15,22,2,sedan,4wd,1556
Chevrolet,diesel,1.5,96,8891,34,40,2,wagon,rwd,2057
Dodge,diesel,3.4,153,11565,15,19,4,hardtop,fwd,1641
Nissan,diesel,2.0,101,33635,28,35,4,hardtop,rwd,2310
Honda,gas,2.9,204,7072,19,28,2,wagon,rwd,1775
Nissan,gas,3.5,173,15209,29,33,2,hardtop,4wd,2086
Porsche,gas,2.5,132,27598,17,26,2,hardtop,rwd,1826
Renault,gas,2.9,152,48697,16,20,4,sedan,fwd,2302
BMW,gas,3.4,154,14098,26,33,2,hardtop,fwd,3894
Renault,diesel,3.0,143,27109,25,29,4,sedan,fwd,1681
Saab,gas,1.8,166,26061,35,41,4,sedan,4wd,2576
BMW,gas,2.3,177,38083,19,27,4,sedan,fwd,2860
Chevrolet,gas,2.8,112,40499,15,22,2,sedan,rwd,1785
Audi,diesel,2.4,129,16139,18,28,4,sedan,rwd,3740
Nissan,diesel,1.9,126,29545,34,37,4,sedan,fwd,3688
Toyota,diesel,3.3,99,18436,15,20,4,hatchback,4wd,3680
Dodge,gas,1.8,90,24484,29,36,2,wagon,rwd,3971
Peugeot,diesel,1.9,228,49857,27,32,4,wagon,4wd,3683
Renault,diesel,3.0,211,15869,28,37,2,sedan,fwd,1588
Porsche,diesel,2.5,90,15463,15,19,4,wagon,rwd,2956
Mercedes-Benz,gas,1.4,75,35568,33,40,4,hardtop,rwd,3270
Porsche,gas,2.7,93,18689,26,30,4,hatchback,fwd,2835
Ford,diesel,3.0,97,19769,33,41,2,wagon,4wd,2079
Chevrolet,diesel,1.7,127,47201,28,38,2,sedan,rwd,3376
Toyota,diesel,1.8,160,19136,30,38,4,hatchback,4wd,2217
Saab,diesel,1.7,72,35698,32,38,2,wagon,rwd,2549
Renault,diesel,2.7,187,5051,30,37,2,hardtop,4wd,3958
Saab,diesel,2.3,118,30081,23,33,2,hatchback,4wd,2585
BMW,gas,3.1,86,29156,34,43,4,wagon,fwd,2105
Porsche,gas,2.4,214,15148,25,34,2,hatchback,rwd,1687
Renault,gas,1.8,209,30164,18,23,4,sedan,fwd,1611
Mercedes-Benz,gas,3.0,211,45892,27,36,2,hardtop,rwd,3296
Peugeot,gas,3.3,139,14844,26,36,4,hatchback,fwd,3314
Plymouth,gas,2.4,130,14062,22,31,4,wagon,fwd,2011
Mercedes-Benz,diesel,3.4,186,27784,19,26,4,wagon,rwd,3183
Ford,diesel,3.5,204,13675,24,29,2,hardtop,rwd,3764
Audi,gas,2.8,76,9209,20,26,2,hardtop,fwd,2397
Toyota,gas,3.4,229,32812,15,24,4,hardtop,4wd,3098
Nissan,diesel,1.7,192,49141,15,18,2,sedan,fwd,1817
Mazda,diesel,1.5,71,16035,34,44,4,hatchback,fwd,3751
Volkswagen,gas,2.6,195,7583,21,25,4,hatchback,fwd,3022
Mercedes-Benz,diesel,3.2,225,20564,21,30,4,wagon,rwd,3222
Renault,gas,2.2,178,21991,35,38,2,hatchback,4wd,2873
Volvo,diesel,2.8,216,31830,27,33,4,hardtop,fwd,2270
Audi,diesel,3.4,83,11057,15,24,4,sedan,fwd,3011
Nissan,diesel,1.8,218,28586,21,30,2,hardtop,rwd,3427
Toyota,diesel,3.4,235,23972,17,27,2,sedan,4wd,3843
Audi,gas,3.3,76,31846,18,22,2,sedan,fwd,3418
Mercedes-Benz,diesel,3.1,99,42393,15,21,2,wagon,4wd,3516
Volkswagen,diesel,3.5,239,24755,30,33,4,hatchback,rwd,3880
Peugeot,diesel,3.3,182,44780,35,44,4,hardtop,rwd,2505
Volkswagen,diesel,2.2,115,11293,16,23,4,wagon,fwd,3940
Hyundai,gas,1.8,103,13602,27,37,2,hatchback,rwd,3119
BMW,diesel,3.2,246,6231,16,25,2,sedan,4wd,2777
Saab,diesel,3.0,175,38152,29,32,2,sedan,rwd,2379
Peugeot,gas,1.5,117,40200,22,25,2,hardtop,fwd,1739
Honda,gas,2.0,119,7728,17,21,2,hardtop,rwd,3291
Mazda,diesel,1.7,93,15895,24,30,4,hardtop,fwd,1848
Chevrolet,diesel,3.4,237,42549,30,40,4,sedan,rwd,2358
Porsche,gas,2.5,123,8944,27,36,2,hardtop,rwd,2199
Porsche,diesel,2.4,121,39858,24,27,2,wagon,fwd,2970
Volvo,gas,2.7,122,27503,35,39,2,hatchback,fwd,2528
Nissan,gas,1.5,160,18448,20,30,2,hardtop,fwd,2977
Ford,gas,3.3,194,20657,31,35,2,wagon,4wd,2167
Mazda,gas,2.4,185,19608,16,23,4,hardtop,fwd,2231
Peugeot,diesel,2.5,98,34528,34,41,2,wagon,4wd,2592
Honda,gas,2.4,70,45555,34,41,4,hardtop,fwd,3969
Renault,diesel,2.1,229,16750,25,30,2,sedan,fwd,3189
Dodge,diesel,2.1,174,12984,21,30,4,hatchback,4wd,3683
Chevrolet,gas,1.6,80,16592,34,38,2,sedan,rwd,2124
Porsche,gas,3.1,107,10406,26,34,4,wagon,rwd,1999
Audi,diesel,1.7,201,31321,28,36,2,sedan,4wd,3558
Nissan,gas,3.0,82,12279,34,42,2,hatchback,fwd,1727
Honda,diesel,2.1,143,34505,29,37,4,sedan,rwd,2853
Audi,diesel,2.0,83,34557,35,44,4,hatchback,rwd,2754
Mitsubishi,diesel,2.3,72,18858,23,27,4,wagon,4wd,3944
Dodge,gas,2.7,90,35964,24,28,4,sedan,4wd,1750
Saab,diesel,1.9,215,32391,32,42,4,sedan,fwd,1955
Mazda,gas,2.3,139,19300,26,33,4,hardtop,fwd,3283
Audi,gas,2.0,189,26123,22,27,4,hardtop,4wd,3175
Hyundai,gas,1.8,224,29881,25,28,4,wagon,rwd,2532
Mercedes-Benz,gas,1.9,158,32240,20,28,2,sedan,4wd,3694
Volkswagen,gas,2.3,111,49893,31,41,2,sedan,rwd,2295
Mitsubishi,gas,2.1,165,19197,16,20,4,wagon,rwd,3403
Mercedes-Benz,gas,2.2,175,16274,26,34,2,wagon,fwd,3108
Mitsubishi,gas,2.5,213,24416,19,25,4,hatchback,4wd,1593
Volkswagen,diesel,3.1,194,41838,23,28,4,hatchback,fwd,2902
Mitsubishi,diesel,2.6,159,14592,34,43,2,hatchback,fwd,2813
Mazda,gas,3.0,75,5856,27,35,4,wagon,fwd,2597
Peugeot,gas,1.6,150,28293,29,32,4,hatchback,4wd,2332
Peugeot,diesel,1.6,233,9416,34,41,4,hatchback,fwd,1585
Toyota,diesel,2.5,219,44860,28,32,2,hardtop,rwd,3432
Audi,diesel,2.8,189,7027,33,39,4,wagon,4wd,2090
Ford,gas,3.3,243,34960,30,33,4,sedan,rwd,3109
Dodge,gas,2.6,83,22076,17,20,2,wagon,rwd,3839
Mitsubishi,diesel,3.1,182,24988,26,35,2,sedan,rwd,3005
Toyota,diesel,1.8,75,40762,28,33,4,sedan,fwd,2703
Plymouth,gas,2.5,165,31667,30,36,4,hardtop,4wd,1586
Nissan,diesel,2.5,103,41670,16,23,2,wagon,fwd,3424
Mercedes-Benz,diesel,3.2,170,19556,20,30,4,hardtop,fwd,3081
Hyundai,gas,2.6,139,14033,18,22,2,sedan,4wd,2669
Volkswagen,diesel,3.4,73,44522,22,25,4,hardtop,4wd,2712
Dodge,diesel,1.7,150,18125,35,41,2,hatchback,fwd,3384
Mercedes-Benz,gas,3.3,132,27305,20,24,2,wagon,4wd,2952
Mitsubishi,gas,1.7,228,5859,24,33,4,hardtop,rwd,3696
Porsche,diesel,2.0,201,15184,21,26,2,wagon,rwd,2698
Toyota,gas,3.1,184,35860,24,32,4,wagon,rwd,3215
Audi,gas,2.7,234,11194,18,27,2,wagon,fwd,2588
BMW,gas,2.7,229,33998,26,32,4,sedan,fwd,3083
Audi,diesel,1.6,107,22766,24,30,4,hatchback,rwd,3380
Plymouth,gas,3.5,178,18182,20,28,2,hardtop,fwd,2156
